customer_id,recency,frequency,monetary,R_score,F_score,M_score,segment
12949,30,22,15526.7,4,5,5,Champions
12950,1,3,1843.0,5,3,4,Big Spenders
12951,8,15,3213.72,5,5,5,Champions
12952,5,4,1387.79,5,3,4,Big Spenders
12953,9,2,828.81,5,2,3,Potential Loyalists
12954,638,1,162.45,1,1,1,Lost
12955,0,11,4757.16,5,5,5,Champions
12956,305,4,521.89,2,3,2,At Risk
12957,9,13,8706.97,5,5,5,Champions
12958,399,2,467.34,2,2,2,At Risk
12959,483,1,150.95,1,1,1,Lost
12960,413,4,1322.07,1,3,4,At Risk
12961,378,1,211.99,2,1,1,Lost
12962,6,2,266.39,5,2,1,Potential Loyalists
12963,7,12,3235.79,5,5,5,Champions
12964,436,1,132.24,1,1,1,Lost
12965,88,1,769.81,3,1,3,Potential Loyalists
12966,9,1,160.18,5,1,1,Potential Loyalists
12967,357,3,2938.52,2,3,5,At Risk
12968,111,1,135.95,3,1,1,Potential Loyalists
12969,602,1,122.45,1,1,1,Lost
12970,6,10,1452.54,5,5,4,Champions
12971,3,116,15704.6,5,5,5,Champions
12972,413,4,1161.2,1,3,3,At Risk
12973,413,1,385.55,1,1,2,Lost
12974,197,2,408.95,2,2,2,At Risk
12975,436,6,2100.09,1,4,4,At Risk
12976,211,8,3156.38,2,4,5,At Risk
12977,155,4,513.88,3,3,2,Loyal Customers
12978,384,5,2502.82,2,4,4,At Risk
12979,728,1,517.7,1,1,2,Lost
12980,157,21,16245.78,3,5,5,Big Spenders
12981,29,2,372.22,4,2,2,Potential Loyalists
12982,242,8,2744.81,2,4,4,At Risk
12983,597,1,490.08,1,1,2,Lost
12984,18,1,97.5,5,1,1,Potential Loyalists
12985,0,2,1239.38,5,2,4,Big Spenders
12986,428,10,2729.84,1,5,4,At Risk
12987,73,5,1312.21,3,4,4,Big Spenders
12988,291,1,505.82,2,1,2,Lost
12989,2,33,13551.75,5,5,5,Champions
12990,30,7,955.5,4,4,3,Champions
12991,22,3,764.82,4,3,3,Loyal Customers
12992,724,1,93.35,1,1,1,Lost
12993,22,8,1259.63,4,4,4,Champions
12994,3,3,974.42,5,3,3,Loyal Customers
12995,84,1,211.32,3,1,1,Potential Loyalists
12996,375,1,355.5,2,1,2,Lost
12997,21,8,2110.91,4,4,4,Champions
12998,492,3,920.08,1,3,3,At Risk
12999,195,3,455.88,2,3,2,At Risk
13000,106,4,1032.5,3,3,3,Loyal Customers
13001,3,33,24042.65,5,5,5,Champions
13002,317,3,414.13,2,3,2,At Risk
13003,105,3,149.05,3,3,1,Loyal Customers
13004,11,36,11650.85,5,5,5,Champions
13005,173,4,999.68,3,3,3,Loyal Customers
13006,55,1,81.57,4,1,1,Potential Loyalists
13007,579,1,175.25,1,1,1,Lost
13008,322,3,612.13,2,3,3,At Risk
13009,672,1,234.0,1,1,1,Lost
13010,373,2,330.12,2,2,2,At Risk
13011,371,1,50.55,2,1,1,Lost
13012,8,11,2957.83,5,5,5,Champions
13013,0,29,11097.43,5,5,5,Champions
13014,10,11,5381.08,5,5,5,Champions
13015,52,11,6579.78,4,5,5,Champions
13016,72,3,789.89,3,3,3,Loyal Customers
13017,6,1,204.0,5,1,1,Potential Loyalists
13018,15,35,9763.16,5,5,5,Champions
13019,378,6,1229.95,2,4,4,At Risk
13020,562,2,618.96,1,2,3,At Risk
13021,3,17,4887.24,5,5,5,Champions
13022,429,1,50.3,1,1,1,Lost
13023,63,3,1251.03,3,3,4,Big Spenders
13024,470,2,555.87,1,2,2,At Risk
13025,731,1,323.39,1,1,2,Lost
13026,0,9,1733.08,5,5,4,Champions
13027,113,19,17239.2,3,5,5,Big Spenders
13028,22,2,661.32,4,2,3,Potential Loyalists
13029,30,5,1927.3,4,4,4,Champions
13030,10,2,752.44,5,2,3,Potential Loyalists
13031,406,5,3292.84,2,4,5,At Risk
13032,51,9,2815.96,4,5,4,Champions
13033,356,2,220.55,2,2,1,At Risk
13034,54,3,756.82,4,3,3,Loyal Customers
13035,73,3,1364.2,3,3,4,Big Spenders
13036,684,1,307.1,1,1,2,Lost
13037,137,12,3914.95,3,5,5,Big Spenders
13038,79,3,908.46,3,3,3,Loyal Customers
13039,583,4,1010.73,1,3,3,At Risk
13040,8,2,676.99,5,2,3,Potential Loyalists
13041,450,4,799.13,1,3,3,At Risk
13042,597,3,1488.59,1,3,4,At Risk
13043,272,1,516.42,2,1,2,Lost
13044,290,11,4848.05,2,5,5,At Risk
13045,98,3,808.92,3,3,3,Loyal Customers
13046,30,3,949.25,4,3,3,Loyal Customers
13047,56,23,8423.58,4,5,5,Champions
13048,13,9,4049.13,5,5,5,Champions
13049,63,4,1408.24,3,3,4,Big Spenders
13050,14,34,11877.29,5,5,5,Champions
13051,578,2,155.8,1,2,1,At Risk
13052,211,7,3118.48,2,4,5,At Risk
13053,621,1,127.65,1,1,1,Lost
13055,77,4,2321.11,3,3,4,Big Spenders
13056,550,1,209.48,1,1,1,Lost
13057,529,3,709.59,1,3,3,At Risk
13058,24,3,271.4,4,3,1,Loyal Customers
13059,249,10,2291.77,2,5,4,At Risk
13060,253,1,307.53,2,1,2,Lost
13061,71,1,248.61,3,1,1,Potential Loyalists
13062,190,1,346.98,2,1,2,Lost
13063,480,1,188.4,1,1,1,Lost
13064,12,6,1666.84,5,4,4,Champions
13065,372,5,1055.05,2,4,3,At Risk
13066,23,2,470.8,4,2,2,Potential Loyalists
13067,81,3,508.51,3,3,2,Loyal Customers
13068,9,2,344.0,5,2,2,Potential Loyalists
13069,0,38,9284.45,5,5,5,Champions
13070,191,4,751.7,2,3,3,At Risk
13071,611,1,129.22,1,1,1,Lost
13072,266,1,177.15,2,1,1,Lost
13073,410,2,418.08,1,2,2,At Risk
13074,510,4,1378.74,1,3,4,At Risk
13075,129,1,919.61,3,1,3,Potential Loyalists
13076,457,1,135.4,1,1,1,Lost
13077,0,11,2740.65,5,5,4,Champions
13078,2,57,29018.06,5,5,5,Champions
13079,3,6,419.18,5,4,2,Champions
13080,178,4,280.73,3,3,1,Loyal Customers
13081,11,28,56838.37,5,5,5,Champions
13082,125,21,7335.75,3,5,5,Big Spenders
13083,3,3,395.43,5,3,2,Loyal Customers
13084,491,1,122.4,1,1,1,Lost
13085,157,8,2433.28,3,4,4,Big Spenders
13086,382,1,439.33,2,1,2,Lost
13087,725,1,313.64,1,1,2,Lost
13088,416,1,236.11,1,1,1,Lost
13089,2,203,113416.91,5,5,5,Champions
13090,8,23,13076.74,5,5,5,Champions
13091,27,2,1108.8,4,2,3,Potential Loyalists
13092,70,12,2140.28,3,5,4,Big Spenders
13093,275,55,54144.25,2,5,5,At Risk
13094,20,13,2209.44,4,5,4,Champions
13095,70,1,74.4,3,1,1,Potential Loyalists
13096,393,1,419.7,2,1,2,Lost
13097,32,27,13015.36,4,5,5,Champions
13098,0,28,28882.44,5,5,5,Champions
13099,98,1,207.36,3,1,1,Potential Loyalists
13101,233,4,695.4,2,3,3,At Risk
13102,0,37,11380.1,5,5,5,Champions
13103,39,3,709.64,4,3,3,Loyal Customers
13104,2,9,1709.1,5,5,4,Champions
13105,435,1,72.0,1,1,1,Lost
13106,132,2,603.46,3,2,3,Potential Loyalists
13107,43,9,5253.07,4,5,5,Champions
13108,372,2,748.46,2,2,3,At Risk
13109,59,3,1134.03,3,3,3,Loyal Customers
13110,30,12,2957.47,4,5,5,Champions
13111,718,1,321.88,1,1,2,Lost
13112,540,1,20.6,1,1,1,Lost
13113,0,37,18230.07,5,5,5,Champions
13114,730,1,234.38,1,1,1,Lost
13115,11,10,5494.7,5,5,5,Champions
13116,137,1,501.14,3,1,2,Potential Loyalists
13117,21,18,2255.66,4,5,4,Champions
13118,19,9,2415.41,4,5,4,Champions
13119,668,1,134.9,1,1,1,Lost
13120,238,1,30.6,2,1,1,Lost
13121,268,1,283.73,2,1,2,Lost
13122,93,2,922.39,3,2,3,Potential Loyalists
13123,472,2,506.75,1,2,2,At Risk
13124,89,4,4641.66,3,3,5,Big Spenders
13125,523,1,148.62,1,1,1,Lost
13126,4,13,3774.81,5,5,5,Champions
13127,77,1,259.17,3,1,1,Potential Loyalists
13128,630,1,263.5,1,1,1,Lost
13129,451,2,233.25,1,2,1,At Risk
13130,93,1,64.0,3,1,1,Potential Loyalists
13131,22,7,3313.77,4,4,5,Champions
13132,261,1,77.3,2,1,1,Lost
13133,273,3,200.45,2,3,1,At Risk
13134,85,6,2475.23,3,4,4,Big Spenders
13135,196,2,3371.45,2,2,5,At Risk
13136,55,13,6274.56,4,5,5,Champions
13137,10,16,7586.94,5,5,5,Champions
13138,21,7,1274.01,4,4,4,Champions
13139,15,8,8202.98,5,4,5,Champions
13140,107,5,1054.92,3,4,3,Loyal Customers
13141,84,17,7656.08,3,5,5,Big Spenders
13142,18,1,307.09,5,1,2,Potential Loyalists
13143,584,1,405.1,1,1,2,Lost
13144,332,2,135.35,2,2,1,At Risk
13145,39,7,1128.52,4,4,3,Champions
13146,25,1,228.91,4,1,1,Potential Loyalists
13147,9,4,712.8,5,3,3,Loyal Customers
13148,28,26,8488.32,4,5,5,Champions
13149,13,4,1676.06,5,3,4,Big Spenders
13150,483,3,449.97,1,3,2,At Risk
13151,295,3,2454.71,2,3,4,At Risk
13152,416,7,2146.38,1,4,4,At Risk
13153,5,1,486.22,5,1,2,Potential Loyalists
13154,398,3,1624.84,2,3,4,At Risk
13155,32,6,1370.48,4,4,4,Champions
13156,384,3,1586.54,2,3,4,At Risk
13157,48,9,5687.36,4,5,5,Champions
13158,94,5,1508.18,3,4,4,Big Spenders
13159,8,4,1429.35,5,3,4,Big Spenders
13160,21,1,91.8,4,1,1,Potential Loyalists
13161,312,2,472.13,2,2,2,At Risk
13162,121,16,9275.49,3,5,5,Big Spenders
13163,609,1,17.65,1,1,1,Lost
13164,568,2,372.2,1,2,2,At Risk
13165,45,3,1451.16,4,3,4,Big Spenders
13166,282,2,875.93,2,2,3,At Risk
13167,18,5,1113.15,5,4,3,Champions
13168,35,5,1840.73,4,4,4,Champions
13169,63,3,840.08,3,3,3,Loyal Customers
13170,26,1,108.81,4,1,1,Potential Loyalists
13171,21,3,468.41,4,3,2,Loyal Customers
13172,399,1,69.6,2,1,1,Lost
13173,3,11,2389.82,5,5,4,Champions
13174,15,11,7972.46,5,5,5,Champions
13175,581,2,831.45,1,2,3,At Risk
13176,45,1,481.49,4,1,2,Potential Loyalists
13177,64,2,512.2,3,2,2,Potential Loyalists
13178,25,21,14059.19,4,5,5,Champions
13179,618,1,572.31,1,1,2,Lost
13180,606,1,86.1,1,1,1,Lost
13181,380,1,359.69,2,1,2,Lost
13182,44,1,121.18,4,1,1,Potential Loyalists
13183,7,15,7036.18,5,5,5,Champions
13184,14,10,1667.95,5,5,4,Champions
13185,267,1,71.4,2,1,1,Lost
13186,39,3,1575.89,4,3,4,Big Spenders
13187,336,4,328.36,2,3,2,At Risk
13188,10,1,114.6,5,1,1,Potential Loyalists
13189,18,2,260.68,5,2,1,Potential Loyalists
13190,543,3,570.66,1,3,2,At Risk
13191,657,1,159.21,1,1,1,Lost
13192,94,6,2558.58,3,4,4,Big Spenders
13193,60,1,112.08,3,1,1,Potential Loyalists
13194,135,2,472.78,3,2,2,Potential Loyalists
13195,413,1,136.73,1,1,1,Lost
13196,10,7,3068.84,5,4,5,Champions
13197,609,1,373.01,1,1,2,Lost
13198,9,8,4974.23,5,4,5,Champions
13199,3,66,15949.21,5,5,5,Champions
13200,18,4,870.09,5,3,3,Loyal Customers
13201,501,4,1233.06,1,3,4,At Risk
13202,393,7,1580.3,2,4,4,At Risk
13203,9,10,2648.25,5,5,4,Champions
13204,730,1,966.66,1,1,3,Lost
13205,442,1,2803.2,1,1,4,Big Spenders
13206,399,13,8308.19,2,5,5,At Risk
13207,14,4,535.86,5,3,2,Loyal Customers
13208,58,8,1951.82,4,4,4,Champions
13209,29,13,8509.51,4,5,5,Champions
13210,93,1,353.48,3,1,2,Potential Loyalists
13211,9,10,2618.77,5,5,4,Champions
13212,19,3,786.83,4,3,3,Loyal Customers
13213,56,11,3851.52,4,5,5,Champions
13214,417,7,3264.23,1,4,5,At Risk
13215,401,1,81.6,2,1,1,Lost
13216,267,1,333.74,2,1,2,Lost
13217,121,4,666.48,3,3,3,Loyal Customers
13218,126,1,62.64,3,1,1,Potential Loyalists
13219,617,1,76.23,1,1,1,Lost
13220,77,5,1336.09,3,4,4,Big Spenders
13221,239,2,844.86,2,2,3,At Risk
13222,576,1,88.5,1,1,1,Lost
13223,199,6,969.12,2,4,3,At Risk
13224,59,2,2152.95,3,2,4,Big Spenders
13225,2,16,16260.07,5,5,5,Champions
13226,272,2,312.46,2,2,2,At Risk
13227,201,1,257.7,2,1,1,Lost
13228,80,1,358.0,3,1,2,Potential Loyalists
13229,225,1,160.95,2,1,1,Lost
13230,3,30,6109.51,5,5,5,Champions
13232,12,7,1327.75,5,4,4,Champions
13233,73,4,1176.46,3,3,3,Loyal Customers
13234,672,2,346.5,1,2,2,At Risk
13235,211,1,1031.07,2,1,3,Lost
13236,24,2,744.85,4,2,3,Potential Loyalists
13237,387,1,643.0,2,1,3,Lost
13238,16,6,1006.63,5,4,3,Champions
13239,261,5,1594.69,2,4,4,At Risk
13240,95,8,1455.39,3,4,4,Big Spenders
13241,411,1,112.53,1,1,1,Lost
13242,111,7,699.4,3,4,3,Loyal Customers
13243,202,5,1220.38,2,4,4,At Risk
13244,92,1,121.74,3,1,1,Potential Loyalists
13245,50,2,989.22,4,2,3,Potential Loyalists
13246,17,11,3351.75,5,5,5,Champions
13247,17,4,501.12,5,3,2,Loyal Customers
13248,124,2,465.68,3,2,2,Potential Loyalists
13249,91,9,1608.93,3,5,4,Big Spenders
13250,460,2,253.09,1,2,1,At Risk
13251,401,1,252.68,2,1,1,Lost
13252,393,2,399.3,2,2,2,At Risk
13253,156,4,2951.11,3,3,5,Big Spenders
13254,375,1,51.41,2,1,1,Lost
13255,8,3,678.76,5,3,3,Loyal Customers
13257,435,1,149.75,1,1,1,Lost
13258,11,5,1009.43,5,4,3,Champions
13259,61,9,1398.79,3,5,4,Big Spenders
13260,60,1,557.62,3,1,2,Potential Loyalists
13261,268,2,944.1,2,2,3,At Risk
13262,262,3,573.45,2,3,2,At Risk
13263,0,38,8650.98,5,5,5,Champions
13264,442,1,722.56,1,1,3,Lost
13265,52,5,2092.66,4,4,4,Champions
13266,10,19,6135.04,5,5,5,Champions
13267,2,36,9429.81,5,5,5,Champions
13268,17,10,3152.71,5,5,5,Champions
13269,0,28,8537.32,5,5,5,Champions
13270,365,1,590.0,2,1,2,Lost
13271,36,1,211.49,4,1,1,Potential Loyalists
13272,30,2,276.56,4,2,1,Potential Loyalists
13273,112,1,138.98,3,1,1,Potential Loyalists
13274,408,1,360.85,2,1,2,Lost
13275,383,2,238.86,2,2,1,At Risk
13276,63,5,1891.91,3,4,4,Big Spenders
13277,15,7,523.3,5,4,2,Champions
13278,40,4,1425.35,4,3,4,Big Spenders
13279,77,1,137.75,3,1,1,Potential Loyalists
13280,121,7,2293.33,3,4,4,Big Spenders
13281,438,1,350.85,1,1,2,Lost
13282,17,4,1313.19,5,3,4,Big Spenders
13283,59,4,373.36,3,3,2,Loyal Customers
13284,330,1,201.19,2,1,1,Lost
13285,22,6,3364.59,4,4,5,Champions
13286,599,1,734.91,1,1,3,Lost
13287,602,3,781.59,1,3,3,At Risk
13288,442,5,927.61,1,4,3,At Risk
13289,723,1,307.95,1,1,2,Lost
13291,155,11,3270.79,3,5,5,Big Spenders
13292,38,5,994.51,4,4,3,Champions
13293,391,6,1192.94,2,4,3,At Risk
13294,189,3,1689.53,2,3,4,At Risk
13295,359,4,1101.97,2,3,3,At Risk
13296,136,6,792.51,3,4,3,Loyal Customers
13297,7,7,4368.62,5,4,5,Champions
13298,0,1,360.0,5,1,2,Potential Loyalists
13299,267,3,1218.7,2,3,4,At Risk
13300,168,3,1285.51,3,3,4,Big Spenders
13301,103,4,600.19,3,3,2,Loyal Customers
13302,154,2,159.2,3,2,1,Potential Loyalists
13303,399,1,61.72,2,1,1,Lost
13304,350,4,1217.99,2,3,4,At Risk
13305,3,16,3616.41,5,5,5,Champions
13306,429,1,53.65,1,1,1,Lost
13307,119,3,273.34,3,3,1,Loyal Customers
13308,22,4,1670.37,4,3,4,Big Spenders
13309,6,6,1706.37,5,4,4,Champions
13310,27,5,1541.2,4,4,4,Champions
13311,3,2,598.57,5,2,2,Potential Loyalists
13312,450,1,124.75,1,1,1,Lost
13313,21,12,3445.32,4,5,5,Champions
13314,1,3,775.94,5,3,3,Loyal Customers
13315,688,1,310.26,1,1,2,Lost
13316,36,10,12940.82,4,5,5,Champions
13317,65,19,6486.09,3,5,5,Big Spenders
13318,0,3,640.76,5,3,3,Loyal Customers
13319,4,58,21323.22,5,5,5,Champions
13320,77,6,2211.6,3,4,4,Big Spenders
13321,71,2,567.36,3,2,2,Potential Loyalists
13322,16,1,199.48,5,1,1,Potential Loyalists
13323,2,5,787.85,5,4,3,Champions
13324,35,18,10513.47,4,5,5,Champions
13325,81,1,675.3,3,1,3,Potential Loyalists
13326,431,1,281.76,1,1,1,Lost
13327,38,20,9134.48,4,5,5,Champions
13328,315,1,1308.48,2,1,4,Big Spenders
13329,31,8,4808.77,4,4,5,Champions
13330,92,6,2796.1,3,4,4,Big Spenders
13331,401,1,262.4,2,1,1,Lost
13332,13,1,350.9,5,1,2,Potential Loyalists
13333,410,3,1015.74,1,3,3,At Risk
13334,81,5,6201.8,3,4,5,Big Spenders
13336,76,1,795.12,3,1,3,Potential Loyalists
13337,545,1,1575.26,1,1,4,Big Spenders
13338,157,4,2345.62,3,3,4,Big Spenders
13339,200,1,860.12,2,1,3,Lost
13340,44,12,22100.56,4,5,5,Champions
13341,260,1,775.85,2,1,3,Lost
13343,177,1,303.43,3,1,2,Potential Loyalists
13344,67,3,2511.69,3,3,4,Big Spenders
13345,287,1,339.5,2,1,2,Lost
13346,462,6,299.4,1,4,2,At Risk
13347,69,1,291.36,3,1,2,Potential Loyalists
13348,63,1,233.76,3,1,1,Potential Loyalists
13349,10,1,197.32,5,1,1,Potential Loyalists
13350,15,2,879.12,5,2,3,Potential Loyalists
13351,65,1,323.94,3,1,2,Potential Loyalists
13352,59,1,347.98,3,1,2,Potential Loyalists
13354,70,1,743.53,3,1,3,Potential Loyalists
13355,121,1,674.7,3,1,3,Potential Loyalists
13356,79,1,768.24,3,1,3,Potential Loyalists
13357,256,5,3795.01,2,4,5,At Risk
13358,268,1,389.03,2,1,2,Lost
13359,63,2,943.31,3,2,3,Potential Loyalists
13360,431,4,1503.65,1,3,4,At Risk
13361,471,2,1450.5,1,2,4,At Risk
13362,8,7,5394.07,5,4,5,Champions
13363,17,3,1623.86,5,3,4,Big Spenders
13364,70,1,134.96,3,1,1,Potential Loyalists
13365,33,2,2225.37,4,2,4,Big Spenders
13366,49,1,56.16,4,1,1,Potential Loyalists
13367,431,1,460.2,1,1,2,Lost
13368,256,4,1021.5,2,3,3,At Risk
13369,365,1,258.28,2,1,1,Lost
13370,371,1,754.87,2,1,3,Lost
13371,504,2,2297.66,1,2,4,At Risk
13372,89,1,328.64,3,1,2,Potential Loyalists
13373,60,6,7587.19,3,4,5,Big Spenders
13374,414,2,372.8,1,2,2,At Risk
13375,88,2,1792.23,3,2,4,Big Spenders
13376,98,3,869.76,3,3,3,Loyal Customers
13377,396,2,1452.88,2,2,4,At Risk
13379,25,3,572.56,4,3,2,Loyal Customers
13380,432,1,62.4,1,1,1,Lost
13381,31,12,8224.37,4,5,5,Champions
13382,280,5,1387.58,2,4,4,At Risk
13383,543,1,305.28,1,1,2,Lost
13384,30,11,6680.83,4,5,5,Champions
13385,329,1,534.57,2,1,2,Lost
13386,413,2,835.46,1,2,3,At Risk
13387,416,1,181.84,1,1,1,Lost
13388,130,3,1185.65,3,3,3,Loyal Customers
13389,10,3,797.96,5,3,3,Loyal Customers
13390,74,1,544.08,3,1,2,Potential Loyalists
13391,203,1,59.8,2,1,1,Lost
13392,676,1,91.14,1,1,1,Lost
13393,583,4,1131.45,1,3,3,At Risk
13394,1,19,6621.7,5,5,5,Champions
13395,184,3,1180.23,3,3,3,Loyal Customers
13396,28,2,1360.99,4,2,4,Big Spenders
13397,72,10,3191.87,3,5,5,Big Spenders
13398,191,2,670.34,2,2,3,At Risk
13399,463,3,275.4,1,3,1,At Risk
13400,582,1,310.83,1,1,2,Lost
13402,126,4,1226.85,3,3,4,Big Spenders
13403,17,3,229.5,5,3,1,Loyal Customers
13404,0,2,252.49,5,2,1,Potential Loyalists
13405,203,5,1198.81,2,4,3,At Risk
13406,426,2,568.92,1,2,2,At Risk
13407,578,3,2244.7,1,3,4,At Risk
13408,1,106,50174.78,5,5,5,Champions
13410,23,9,2201.96,4,5,4,Champions
13411,106,1,213.55,3,1,1,Potential Loyalists
13412,619,1,487.35,1,1,2,Lost
13413,639,6,429.44,1,4,2,At Risk
13414,133,6,2494.14,3,4,4,Big Spenders
13415,472,4,784.17,1,3,3,At Risk
13416,43,3,940.8,4,3,3,Loyal Customers
13417,4,6,1669.49,5,4,4,Champions
13418,11,31,11559.66,5,5,5,Champions
13419,63,1,221.06,3,1,1,Potential Loyalists
13420,149,2,159.85,3,2,1,Potential Loyalists
13421,39,8,4048.25,4,4,5,Champions
13422,63,1,2626.3,3,1,4,Big Spenders
13423,428,1,217.03,1,1,1,Lost
13424,449,1,572.77,1,1,2,Lost
13425,107,5,3390.43,3,4,5,Big Spenders
13426,0,22,8167.38,5,5,5,Champions
13427,18,6,1006.53,5,4,3,Champions
13428,9,3,478.54,5,3,2,Loyal Customers
13429,10,4,1006.8,5,3,3,Loyal Customers
13430,18,2,679.45,5,2,3,Potential Loyalists
13431,66,8,3316.24,3,4,5,Big Spenders
13432,570,2,436.55,1,2,2,At Risk
13433,500,4,658.32,1,3,3,At Risk
13434,73,5,1666.86,3,4,4,Big Spenders
13435,4,9,4447.33,5,5,5,Champions
13436,1,1,196.89,5,1,1,Potential Loyalists
13437,13,7,3408.06,5,4,5,Champions
13438,546,1,46.5,1,1,1,Lost
13439,254,3,986.61,2,3,3,At Risk
13440,422,7,1295.25,1,4,4,At Risk
13441,91,2,720.9,3,2,3,Potential Loyalists
13442,666,3,419.87,1,3,2,At Risk
13443,448,6,1269.37,1,4,4,At Risk
13444,373,2,619.08,2,2,3,At Risk
13445,625,1,241.9,1,1,1,Lost
13446,429,11,3881.89,1,5,5,At Risk
13447,22,3,1129.14,4,3,3,Loyal Customers
13448,16,12,8386.22,5,5,5,Champions
13449,23,1,291.88,4,1,2,Potential Loyalists
13450,26,13,4120.04,4,5,5,Champions
13451,25,11,7088.92,4,5,5,Champions
13452,258,3,729.8,2,3,3,At Risk
13453,165,3,781.69,3,3,3,Loyal Customers
13454,640,1,219.87,1,1,1,Lost
13455,24,6,2212.99,4,4,4,Champions
13456,17,6,1766.72,5,4,4,Champions
13457,688,2,148.22,1,2,1,At Risk
13458,6,16,11959.27,5,5,5,Champions
13459,624,2,1160.41,1,2,3,At Risk
13460,28,2,183.44,4,2,1,Potential Loyalists
13461,38,6,4160.0,4,4,5,Champions
13462,252,5,1153.85,2,4,3,At Risk
13464,57,6,3097.64,4,4,5,Champions
13465,445,2,931.12,1,2,3,At Risk
13466,183,5,1013.35,3,4,3,Loyal Customers
13467,10,2,1071.91,5,2,3,Potential Loyalists
13468,1,72,12793.28,5,5,5,Champions
13469,652,1,82.4,1,1,1,Lost
13470,98,2,165.0,3,2,1,Potential Loyalists
13471,0,4,2501.84,5,3,4,Big Spenders
13472,463,2,592.24,1,2,2,At Risk
13473,60,8,2657.76,3,4,4,Big Spenders
13474,235,3,646.59,2,3,3,At Risk
13475,190,4,1431.78,2,3,4,At Risk
13476,178,5,2061.47,3,4,4,Big Spenders
13477,37,11,2819.17,4,5,4,Champions
13478,468,5,2215.78,1,4,4,At Risk
13479,200,4,851.37,2,3,3,At Risk
13480,416,2,627.82,1,2,3,At Risk
13481,45,11,3830.84,4,5,5,Champions
13482,231,2,336.09,2,2,2,At Risk
13483,65,1,140.34,3,1,1,Potential Loyalists
13484,240,3,790.72,2,3,3,At Risk
13485,232,11,3015.22,2,5,5,At Risk
13486,77,3,1122.41,3,3,3,Loyal Customers
13487,57,5,846.87,4,4,3,Champions
13488,16,23,14205.96,5,5,5,Champions
13489,104,4,449.52,3,3,2,Loyal Customers
13490,653,1,154.25,1,1,1,Lost
13491,51,27,4467.66,4,5,5,Champions
13492,135,3,1269.84,3,3,4,Big Spenders
13493,274,2,498.63,2,2,2,At Risk
13494,311,1,316.26,2,1,2,Lost
13495,7,10,4863.31,5,5,5,Champions
13496,10,2,653.33,5,2,3,Potential Loyalists
13497,282,6,1166.83,2,4,3,At Risk
13498,729,1,327.38,1,1,2,Lost
13499,17,5,1159.11,5,4,3,Champions
13500,22,4,1466.3,4,3,4,Big Spenders
13501,287,3,2885.11,2,3,5,At Risk
13502,16,5,780.5,5,4,3,Champions
13503,70,5,1778.04,3,4,4,Big Spenders
13504,63,1,295.93,3,1,2,Potential Loyalists
13505,72,4,3633.63,3,3,5,Big Spenders
13506,315,5,1338.08,2,4,4,At Risk
13507,2,4,2479.16,5,3,4,Big Spenders
13508,243,2,287.05,2,2,2,At Risk
13509,8,7,1099.72,5,4,3,Champions
13510,0,11,4558.29,5,5,5,Champions
13511,676,1,282.76,1,1,1,Lost
13512,260,4,713.39,2,3,3,At Risk
13513,126,3,824.59,3,3,3,Loyal Customers
13514,73,4,815.9,3,3,3,Loyal Customers
13515,72,6,1265.82,3,4,4,Big Spenders
13516,20,4,1685.26,4,3,4,Big Spenders
13517,59,3,2128.42,3,3,4,Big Spenders
13518,85,1,627.16,3,1,3,Potential Loyalists
13519,77,2,343.21,3,2,2,Potential Loyalists
13520,58,11,5446.0,4,5,5,Champions
13521,0,3,1070.47,5,3,3,Loyal Customers
13522,29,1,125.8,4,1,1,Potential Loyalists
13523,32,6,4534.57,4,4,5,Champions
13524,40,5,680.18,4,4,3,Champions
13525,14,2,628.78,5,2,3,Potential Loyalists
13526,737,2,1182.0,1,2,3,At Risk
13527,33,12,4541.29,4,5,5,Champions
13529,78,2,307.76,3,2,2,Potential Loyalists
13530,633,1,402.98,1,1,2,Lost
13531,204,6,1433.07,2,4,4,At Risk
13532,33,1,210.31,4,1,1,Potential Loyalists
13533,182,3,269.09,3,3,1,Loyal Customers
13534,1,35,7720.9,5,5,5,Champions
13535,402,1,89.5,2,1,1,Lost
13536,0,7,3444.39,5,4,5,Champions
13537,425,2,717.85,1,2,3,At Risk
13538,42,12,3103.13,4,5,5,Champions
13539,85,7,1569.36,3,4,4,Big Spenders
13540,466,3,632.39,1,3,3,At Risk
13541,426,2,785.25,1,2,3,At Risk
13542,376,17,3959.49,2,5,5,At Risk
13543,633,2,1439.61,1,2,4,At Risk
13544,39,6,790.2,4,4,3,Champions
13545,390,2,364.93,2,2,2,At Risk
13546,11,5,1086.24,5,4,3,Champions
13547,407,1,164.53,2,1,1,Lost
13548,95,3,901.44,3,3,3,Loyal Customers
13549,25,8,1005.8,4,4,3,Champions
13550,382,1,342.55,2,1,2,Lost
13551,318,2,244.2,2,2,1,At Risk
13552,65,22,6948.92,3,5,5,Big Spenders
13553,674,1,499.6,1,1,2,Lost
13554,379,7,1629.35,2,4,4,At Risk
13555,73,13,8891.84,3,5,5,Big Spenders
13556,428,2,200.82,1,2,1,At Risk
13557,27,13,3032.26,4,5,5,Champions
13558,5,4,594.52,5,3,2,Loyal Customers
13559,512,2,990.0,1,2,3,At Risk
13560,6,1,171.42,5,1,1,Potential Loyalists
13561,215,11,1803.4,2,5,4,At Risk
13562,81,8,4838.18,3,4,5,Big Spenders
13563,83,2,777.53,3,2,3,Potential Loyalists
